"id_reserva","id_cliente","GeographyKey","CurrencyKey","tipo_habitacion","noches","monto_reserva_origen","canal_reserva","cancelo_reserva"
"RES04326","CAM04688",504,29,"Junior Suite",13,687.88,"App","No"
"RES04327","CAM04899",162,8,"Deluxe",8,1393.48,"Web","No"
"RES04328","CAM05385",617,73,"Deluxe",14,2462.2,"Call Center","No"
"RES04329","CAM03877",401,76,"Standard",5,1182.09,"App","No"
"RES04330","CAM02635",579,35,"Standard",7,1225.71,"Agencia","No"
"RES04331","CAM07638",208,95,"Standard",4,4426.65,"Web","No"
"RES04332","CAM05305",91,18,"Deluxe",1,938.85,"Agencia","No"
"RES04333","CAM04497",193,29,"Suite Ejecutiva",8,2356.47,"Web","No"
"RES04334","CAM03587",150,75,"Standard",3,550.65,"Web","No"
"RES04335","CAM08799",346,93,"Standard",5,3084.62,"Agencia","No"
"RES04336","CAM04561",295,30,"Standard",14,4507.85,"Booking","No"
"RES04337","CAM02116",162,5,"Suite Presidencial",10,1736.88,"Web","No"
"RES04338","CAM07752",446,1,"Deluxe",3,3353.08,"Booking","No"
"RES04339","CAM02445",596,61,"Standard",2,363.51,"Expedia","No"
"RES04340","CAM03291",532,95,"Deluxe",12,375.57,"Web","No"
"RES04341","CAM03552",327,19,"Deluxe",14,717.51,"Web","No"
"RES04342","CAM06299",452,5,"Standard",10,4808.97,"Call Center","No"
"RES04343","CAM06935",435,20,"Suite Ejecutiva",12,892.56,"App","No"
"RES04344","CAM04339",188,5,"Standard",12,533.61,"Booking","No"
"RES04345","CAM07092",607,14,"Suite Ejecutiva",12,3044.27,"Web","No"
"RES04346","CAM08991",343,91,"Junior Suite",6,2733.09,"Web","No"
"RES04347","CAM01628",568,7,"Deluxe",14,4063.07,"Expedia","Si"
"RES04348","CAM06072",367,48,"Standard",5,3303.89,"Expedia","No"
"RES04349","CAM02208",197,63,"Standard",10,2612.17,"App","No"
"RES04350","CAM03177",554,6,"Standard",13,1125.85,"App","No"
"RES04351","CAM05044",313,15,"Junior Suite",12,3837.98,"App","No"
"RES04352","CAM04128",511,14,"Standard",3,3176.22,"Booking","No"
"RES04353","CAM08276",285,19,"Deluxe",11,3725.63,"Web","No"
"RES04354","CAM03891",55,32,"Standard",1,2483.89,"Web","No"
"RES04355","CAM02543",534,38,"Junior Suite",14,3836.1,"Web","No"
"RES04356","CAM04446",226,82,"Suite Ejecutiva",9,3283.8,"Booking","No"
"RES04357","CAM01610",295,62,"Junior Suite",6,4239.39,"Agencia","No"
"RES04358","CAM00862",577,102,"Standard",2,4076.03,"Expedia","Si"
"RES04359","CAM05253",284,25,"Standard",3,4095.9,"Web","No"
"RES04360","CAM09592",430,69,"Junior Suite",9,4975.41,"Call Center","No"
"RES04361","CAM09199",363,65,"Deluxe",4,3707.06,"Expedia","No"
"RES04362","CAM00958",112,35,"Standard",10,1977.58,"Web","Si"
"RES04363","CAM07530",46,40,"Standard",2,4226.71,"Agencia","No"
"RES04364","CAM09791",337,52,"Standard",7,3844.47,"Expedia","No"
"RES04365","CAM01282",466,25,"Standard",3,2714.06,"Web","No"
"RES04366","CAM05156",131,35,"Standard",1,3659.47,"Agencia","No"
"RES04367","CAM06284",174,105,"Standard",12,4210.95,"Web","No"
"RES04368","CAM09837",598,103,"Standard",1,3346.1,"Web","No"
"RES04369","CAM05746",492,11,"Standard",9,3202.67,"Call Center","No"
"RES04370","CAM00658",124,27,"Standard",9,2179.68,"Agencia","Si"
"RES04371","CAM06465",372,33,"Deluxe",9,1538.19,"Web","Si"
"RES04372","CAM07666",593,61,"Deluxe",8,4886.03,"Web","No"
"RES04373","CAM06901",363,85,"Standard",7,4096.4,"Web","No"
"RES04374","CAM09530",640,43,"Junior Suite",3,1098.87,"Booking","No"
"RES04375","CAM09496",382,98,"Standard",2,4983.89,"Web","Si"
"RES04376","CAM02200",4,60,"Standard",13,4504.17,"Web","No"
"RES04377","CAM03159",628,56,"Deluxe",12,1072,"Call Center","No"
"RES04378","CAM03012",333,96,"Standard",12,2672.43,"Expedia","No"
"RES04379","CAM04193",23,93,"Suite Ejecutiva",12,2563.91,"Web","No"
"RES04380","CAM01727",161,63,"Deluxe",8,3974.03,"Expedia","Si"
"RES04381","CAM03174",521,6,"Standard",4,813.9,"App","Si"
"RES04382","CAM03187",129,37,"Standard",9,3341.32,"Web","No"
"RES04383","CAM08841",280,11,"Suite Presidencial",9,3714.39,"Web","No"
"RES04384","CAM06306",130,39,"Standard",6,1604.48,"Web","No"
"RES04385","CAM01216",63,46,"Junior Suite",3,783.62,"Call Center","No"
"RES04386","CAM08779",548,40,"Standard",8,1557.64,"App","No"
"RES04387","CAM04477",302,12,"Standard",10,3665.92,"Call Center","No"
"RES04388","CAM03132",518,44,"Junior Suite",6,4636.99,"Expedia","No"
"RES04389","CAM09962",183,20,"Standard",13,3269.75,"Call Center","No"
"RES04390","CAM05917",210,32,"Deluxe",11,951.52,"Expedia","No"
"RES04391","CAM07445",599,51,"Deluxe",7,4358.21,"Web","No"
"RES04392","CAM01752",632,25,"Deluxe",8,1259.45,"Web","No"
"RES04393","CAM01665",287,34,"Suite Ejecutiva",5,3108.83,"Web","Si"
"RES04394","CAM09576",274,83,"Standard",13,4742.8,"Expedia","No"
"RES04395","CAM04029",186,8,"Suite Presidencial",12,2100.96,"Web","No"
"RES04396","CAM03601",233,96,"Standard",12,322.43,"Call Center","No"
"RES04397","CAM03573",585,13,"Standard",1,264.64,"Web","No"
"RES04398","CAM05680",511,30,"Suite Ejecutiva",5,1236.45,"Booking","No"
"RES04399","CAM01841",605,5,"Junior Suite",3,1851.51,"Expedia","Si"
"RES04400","CAM05245",21,1,"Deluxe",14,3501.39,"App","No"
"RES04401","CAM07212",582,73,"Standard",1,4709.5,"App","No"
"RES04402","CAM09337",323,100,"Junior Suite",10,2568.76,"Agencia","No"
"RES04403","CAM04634",17,22,"Standard",5,4711.5,"Booking","No"
"RES04404","CAM01349",500,50,"Standard",11,4954.17,"Web","No"
"RES04405","CAM07392",456,26,"Standard",10,3476.69,"Agencia","No"
"RES04406","CAM08091",536,102,"Standard",13,604.86,"Expedia","No"
"RES04407","CAM04460",348,100,"Standard",12,2351.2,"Web","No"
"RES04408","CAM09853",601,41,"Standard",10,559.36,"Web","No"
"RES04409","CAM02740",456,83,"Suite Presidencial",10,3768.72,"Expedia","No"
"RES04410","CAM05564",301,80,"Standard",10,2414.86,"Agencia","Si"
"RES04411","CAM07213",262,97,"Suite Ejecutiva",9,4658.71,"Web","No"
"RES04412","CAM03064",144,59,"Suite Presidencial",2,501.86,"App","No"
"RES04413","CAM08266",515,87,"Standard",8,4723.36,"Web","No"
"RES04414","CAM03342",196,104,"Deluxe",11,448.61,"Web","No"
"RES04415","CAM06959",29,22,"Standard",2,1076.54,"App","Si"
"RES04416","CAM05119",3,6,"Standard",10,1046.73,"App","Si"
"RES04417","CAM09685",6,94,"Deluxe",11,642.26,"Booking","Si"
"RES04418","CAM01089",266,7,"Deluxe",1,3627.68,"Web","No"
"RES04419","CAM04510",443,81,"Standard",11,1357.64,"Web","Si"
"RES04420","CAM04172",221,43,"Standard",6,3641.8,"Web","No"
"RES04421","CAM03406",13,44,"Standard",7,574.19,"Expedia","No"
"RES04422","CAM05744",158,85,"Standard",10,4729.33,"Web","No"
"RES04423","CAM04315",347,45,"Standard",4,3664.62,"Expedia","No"
"RES04424","CAM09645",397,64,"Standard",11,2293.32,"Web","No"
"RES04425","CAM02432",221,105,"Deluxe",2,4326.78,"App","No"
"RES04426","CAM06964",387,85,"Suite Ejecutiva",6,2315.89,"Web","No"
"RES04427","CAM03126",130,35,"Standard",1,4147.97,"App","No"
"RES04428","CAM07626",53,24,"Deluxe",11,1412.17,"App","Si"
"RES04429","CAM04210",77,58,"Standard",3,3822.65,"App","No"
"RES04430","CAM05026",476,102,"Deluxe",3,4715.48,"Agencia","No"
"RES04431","CAM01278",593,51,"Standard",14,4532.64,"App","No"
"RES04432","CAM06244",454,65,"Standard",8,598.87,"App","No"
"RES04433","CAM08087",379,95,"Junior Suite",4,1554.36,"Web","No"
"RES04434","CAM07186",425,80,"Standard",13,950.9,"Booking","No"
"RES04435","CAM07828",312,49,"Standard",13,1899.82,"Booking","No"
"RES04436","CAM09206",179,76,"Standard",7,1744.34,"Agencia","No"
"RES04437","CAM08288",488,5,"Suite Ejecutiva",12,2848.54,"Web","No"
"RES04438","CAM08130",559,41,"Standard",11,3758.13,"Booking","No"
"RES04439","CAM07663",541,34,"Standard",14,362.83,"Web","No"
"RES04440","CAM01508",196,68,"Standard",4,1319.34,"Web","No"
"RES04441","CAM07184",8,78,"Deluxe",6,4384.36,"Expedia","No"
"RES04442","CAM08802",643,21,"Standard",10,2501.73,"Expedia","No"
"RES04443","CAM04704",353,4,"Suite Ejecutiva",7,4076.2,"App","No"
"RES04444","CAM02478",208,14,"Standard",1,811.28,"Web","No"
"RES04445","CAM02877",546,32,"Junior Suite",6,171.38,"Booking","No"
"RES04446","CAM01929",309,100,"Standard",1,2499.63,"Web","No"
"RES04447","CAM03746",298,99,"Standard",13,1135.97,"App","Si"
"RES04448","CAM05351",325,63,"Standard",8,4691.53,"App","No"
"RES04449","CAM06887",52,49,"Deluxe",13,2544.37,"Agencia","No"
"RES04450","CAM01394",255,98,"Junior Suite",14,1836.48,"Agencia","Si"
"RES04451","CAM03127",283,87,"Standard",8,750.34,"Expedia","No"
"RES04452","CAM04826",595,31,"Suite Ejecutiva",6,2565.72,"Web","No"
"RES04453","CAM09420",413,50,"Deluxe",12,1966.2,"Agencia","Si"
"RES04454","CAM02997",79,74,"Standard",14,1495.88,"Agencia","No"
"RES04455","CAM08415",141,12,"Standard",2,2982.15,"Expedia","No"
"RES04456","CAM06092",205,9,"Deluxe",10,2166.32,"App","No"
"RES04457","CAM02503",476,36,"Deluxe",10,476.87,"Booking","No"
"RES04458","CAM02597",508,17,"Deluxe",7,432.22,"Web","No"
"RES04459","CAM00116",369,66,"Junior Suite",14,4587.66,"Agencia","Si"
"RES04460","CAM01344",3,12,"Standard",1,4104.55,"Expedia","No"
"RES04461","CAM08994",435,14,"Deluxe",10,4348.38,"Booking","No"
"RES04462","CAM08763",498,57,"Standard",2,962.56,"Expedia","No"
"RES04463","CAM05296",56,10,"Junior Suite",12,487.1,"Call Center","No"
"RES04464","CAM04427",500,94,"Deluxe",6,4252.05,"Expedia","No"
"RES04465","CAM08977",123,14,"Standard",2,1121.57,"Agencia","Si"
"RES04466","CAM03598",554,43,"Standard",13,1474.77,"Booking","No"
"RES04467","CAM07819",456,18,"Suite Ejecutiva",10,4446.67,"Agencia","No"
"RES04468","CAM09346",638,5,"Standard",2,4793.11,"Web","No"
"RES04469","CAM09356",642,18,"Junior Suite",13,2980.78,"Web","No"
"RES04470","CAM06913",222,94,"Deluxe",4,4260.45,"Web","No"
"RES04471","CAM06074",554,87,"Standard",6,4747.89,"Call Center","No"
"RES04472","CAM06794",476,82,"Junior Suite",9,3520.43,"App","No"
"RES04473","CAM05638",21,81,"Standard",3,3950.39,"Call Center","Si"
"RES04474","CAM05875",463,78,"Deluxe",6,4267.5,"App","No"
"RES04475","CAM05955",60,54,"Junior Suite",7,4793.8,"Expedia","No"
"RES04476","CAM02037",624,55,"Standard",13,4939.2,"Agencia","No"
"RES04477","CAM03274",93,88,"Standard",2,408.18,"Web","No"
"RES04478","CAM03073",252,93,"Standard",10,1967.07,"Booking","No"
"RES04479","CAM09027",617,42,"Standard",8,1867.51,"Web","No"
"RES04480","CAM02843",23,73,"Standard",13,502.1,"Web","No"
"RES04481","CAM01360",366,74,"Deluxe",9,974.26,"Web","No"
"RES04482","CAM08630",377,66,"Junior Suite",7,3587.86,"App","No"
"RES04483","CAM00298",75,32,"Suite Presidencial",12,3079.13,"Expedia","No"
"RES04484","CAM09638",399,54,"Deluxe",2,2144.72,"Expedia","No"
"RES04485","CAM09149",23,102,"Deluxe",2,2337,"Booking","No"
"RES04486","CAM01208",629,93,"Deluxe",10,404.85,"Booking","Si"
"RES04487","CAM02961",56,103,"Standard",4,2553.94,"Agencia","No"
"RES04488","CAM07822",232,8,"Junior Suite",8,1435.9,"App","No"
"RES04489","CAM04161",68,33,"Suite Ejecutiva",13,844.6,"App","No"
"RES04490","CAM01622",228,88,"Suite Ejecutiva",13,3358.51,"Web","No"
"RES04491","CAM02380",290,9,"Junior Suite",12,732.68,"Agencia","Si"
"RES04492","CAM01804",141,23,"Standard",12,3565.46,"Booking","No"
"RES04493","CAM06822",333,25,"Deluxe",5,1927.45,"Web","No"
"RES04494","CAM04845",261,28,"Deluxe",2,2001.85,"Expedia","No"
"RES04495","CAM05372",115,42,"Standard",7,3618.62,"Expedia","No"
"RES04496","CAM01761",298,83,"Deluxe",5,3523.38,"Agencia","No"
"RES04497","CAM07670",128,62,"Junior Suite",7,4291.61,"Web","No"
"RES04498","CAM06703",496,23,"Standard",12,326.33,"Expedia","No"
"RES04499","CAM05864",614,83,"Standard",7,591.89,"Agencia","No"
"RES04500","CAM09671",33,29,"Deluxe",13,2146.49,"Web","No"
"RES04501","CAM03754",562,52,"Suite Ejecutiva",8,3701.2,"Booking","No"
"RES04502","CAM02639",650,99,"Deluxe",4,964.44,"Web","No"
"RES04503","CAM03446",355,31,"Standard",4,2767.26,"Agencia","No"
"RES04504","CAM04446",91,34,"Suite Ejecutiva",11,1028.35,"Booking","No"
"RES04505","CAM04541",483,58,"Standard",3,3577.04,"App","No"
"RES04506","CAM00202",353,90,"Deluxe",7,3800.71,"App","No"
"RES04507","CAM00829",641,46,"Standard",5,1503.39,"Agencia","No"
"RES04508","CAM09143",411,9,"Junior Suite",6,303.23,"Expedia","No"
"RES04509","CAM00050",617,85,"Deluxe",12,4146.44,"Web","No"
"RES04510","CAM00601",421,4,"Standard",4,937.61,"Web","No"
"RES04511","CAM01964",460,7,"Deluxe",5,2361.83,"App","Si"
"RES04512","CAM00676",486,3,"Suite Ejecutiva",8,3079.31,"Expedia","No"
"RES04513","CAM09826",386,31,"Standard",11,4637.28,"Web","No"
"RES04514","CAM05754",54,34,"Standard",14,606.91,"Call Center","Si"
"RES04515","CAM07058",606,31,"Deluxe",2,3446.53,"Call Center","Si"
"RES04516","CAM05556",565,47,"Standard",7,1036.55,"Call Center","Si"
"RES04517","CAM08891",34,40,"Standard",4,4274.54,"Booking","No"
"RES04518","CAM03751",620,65,"Deluxe",5,2923.42,"App","No"
"RES04519","CAM07442",84,54,"Junior Suite",11,984.99,"App","Si"
"RES04520","CAM03850",433,100,"Deluxe",10,1600.04,"App","No"
"RES04521","CAM01221",24,74,"Suite Ejecutiva",8,4403.35,"App","No"
"RES04522","CAM09727",306,90,"Suite Ejecutiva",11,4746.25,"Web","No"
"RES04523","CAM06540",68,5,"Standard",2,3133.04,"Web","No"
"RES04524","CAM05822",121,6,"Suite Ejecutiva",7,4355.02,"Expedia","No"
"RES04525","CAM00720",146,83,"Deluxe",9,3990.56,"Call Center","No"
"RES04526","CAM08257",106,67,"Standard",10,1588.34,"Booking","No"
"RES04527","CAM07228",361,43,"Standard",6,4600,"App","No"
"RES04528","CAM03099",568,46,"Deluxe",5,4173.75,"Web","Si"
"RES04529","CAM01797",608,105,"Standard",1,2063.16,"App","No"
"RES04530","CAM01765",204,99,"Standard",9,563.81,"App","No"
"RES04531","CAM08619",441,4,"Junior Suite",12,3511.45,"Expedia","No"
"RES04532","CAM05115",229,72,"Junior Suite",11,2922.76,"Call Center","No"
"RES04533","CAM04589",655,1,"Deluxe",8,1650.68,"Expedia","Si"
"RES04534","CAM02092",359,13,"Deluxe",13,3724.5,"App","No"
"RES04535","CAM03329",129,81,"Standard",11,2489.82,"Web","No"
"RES04536","CAM01170",1,30,"Standard",10,1680.82,"App","Si"
"RES04537","CAM08805",402,85,"Standard",12,3075.81,"App","No"
"RES04538","CAM04822",443,59,"Standard",6,1586.57,"App","No"
"RES04539","CAM05281",108,9,"Deluxe",7,200.26,"Expedia","No"
"RES04540","CAM09537",395,15,"Deluxe",7,4776.38,"Call Center","No"
"RES04541","CAM05742",604,88,"Suite Ejecutiva",6,2589.47,"App","No"
"RES04542","CAM00146",596,63,"Deluxe",3,4308.95,"Expedia","Si"
"RES04543","CAM08167",437,69,"Standard",4,4148.13,"Call Center","No"
"RES04544","CAM00930",103,47,"Standard",4,1726.14,"Web","No"
"RES04545","CAM07845",96,38,"Junior Suite",13,492.86,"Call Center","Si"
"RES04546","CAM08079",511,1,"Standard",9,854.02,"Booking","No"
"RES04547","CAM04073",500,82,"Standard",12,1360.85,"Web","No"
"RES04548","CAM05801",258,23,"Standard",13,1388.76,"Call Center","No"
"RES04549","CAM02670",48,71,"Deluxe",6,2510.9,"Web","No"
"RES04550","CAM08331",249,36,"Suite Ejecutiva",13,2879.95,"Web","No"
"RES04551","CAM00653",387,93,"Junior Suite",1,3135.55,"Web","No"
"RES04552","CAM09506",571,1,"Junior Suite",13,2833.97,"Agencia","No"
"RES04553","CAM07541",227,53,"Deluxe",14,2871.69,"Web","No"
"RES04554","CAM00450",573,97,"Suite Ejecutiva",2,430.16,"App","No"
"RES04555","CAM03583",480,55,"Deluxe",3,2497.94,"Expedia","No"
"RES04556","CAM02495",454,99,"Standard",10,4194.39,"Booking","No"
"RES04557","CAM05271",413,80,"Suite Presidencial",9,3778.93,"Expedia","No"
"RES04558","CAM04680",370,104,"Standard",13,2311.95,"Web","No"
"RES04559","CAM09512",47,12,"Standard",14,4657.73,"Expedia","No"
"RES04560","CAM00797",596,94,"Junior Suite",14,3508.9,"Agencia","No"
"RES04561","CAM04456",260,18,"Suite Ejecutiva",11,3084.22,"Web","Si"
"RES04562","CAM00522",426,69,"Standard",13,2166.92,"Web","No"
"RES04563","CAM05149",654,5,"Deluxe",2,4624.24,"Booking","Si"
"RES04564","CAM05793",2,18,"Standard",7,678.92,"Booking","No"
"RES04565","CAM00665",144,33,"Junior Suite",13,2423.73,"Booking","No"
"RES04566","CAM05524",316,35,"Standard",13,621.2,"Web","No"
"RES04567","CAM06645",647,89,"Standard",9,1526.7,"Agencia","No"
"RES04568","CAM03242",376,103,"Standard",7,3199.85,"Web","No"
"RES04569","CAM03980",25,100,"Suite Presidencial",2,599.9,"Call Center","No"
"RES04570","CAM04903",291,2,"Standard",13,3802.99,"Web","No"
"RES04571","CAM02193",109,39,"Suite Ejecutiva",8,3187.58,"Booking","No"
"RES04572","CAM05890",91,78,"Junior Suite",1,2984.96,"Web","No"
"RES04573","CAM03992",455,78,"Standard",11,2896.57,"Expedia","No"
"RES04574","CAM02024",387,33,"Suite Ejecutiva",3,1324.99,"Expedia","No"
"RES04575","CAM00936",526,37,"Suite Ejecutiva",7,2616.24,"Booking","No"
"RES04576","CAM08650",226,77,"Standard",1,408.96,"App","No"
"RES04577","CAM03774",325,77,"Deluxe",13,362.66,"App","No"
"RES04578","CAM09120",541,32,"Standard",4,283.93,"Booking","No"
"RES04579","CAM08705",3,63,"Suite Presidencial",1,909.88,"Web","No"
"RES04580","CAM07269",372,7,"Junior Suite",4,1243.55,"Call Center","No"
"RES04581","CAM03433",486,41,"Standard",5,2880.65,"Web","No"
"RES04582","CAM02770",339,58,"Standard",6,945.76,"Web","No"
"RES04583","CAM02720",153,60,"Deluxe",2,1126.78,"Call Center","Si"
"RES04584","CAM06515",122,78,"Suite Ejecutiva",5,426.96,"App","No"
"RES04585","CAM09363",283,85,"Deluxe",6,4327.11,"App","No"
"RES04586","CAM04279",526,23,"Standard",5,4957.11,"Booking","No"
"RES04587","CAM04866",408,71,"Suite Ejecutiva",10,2231.42,"Web","No"
"RES04588","CAM02585",162,16,"Suite Presidencial",11,3708.55,"Web","Si"
"RES04589","CAM08667",348,33,"Deluxe",1,2623.01,"App","No"
"RES04590","CAM08063",400,103,"Standard",8,196.23,"Booking","No"
"RES04591","CAM01683",393,56,"Standard",13,3465.96,"Expedia","Si"
"RES04592","CAM06349",32,27,"Junior Suite",6,4100.55,"Agencia","No"
"RES04593","CAM03348",465,88,"Standard",11,3896.66,"Web","No"
"RES04594","CAM09432",642,54,"Standard",5,3431.16,"Booking","No"
"RES04595","CAM05275",368,97,"Deluxe",11,4064.12,"Web","No"
"RES04596","CAM02820",82,45,"Deluxe",3,4728.16,"App","No"
"RES04597","CAM07324",562,53,"Suite Ejecutiva",5,2142.39,"Call Center","No"
"RES04598","CAM00136",625,99,"Suite Presidencial",6,106.46,"Expedia","No"
"RES04599","CAM07584",434,46,"Standard",6,3868.75,"App","No"
"RES04600","CAM09267",257,98,"Deluxe",2,550.42,"Web","No"
"RES04601","CAM05179",69,43,"Suite Ejecutiva",7,3005.56,"Booking","No"
"RES04602","CAM07778",107,52,"Junior Suite",3,4333.69,"Expedia","No"
"RES04603","CAM09807",476,9,"Standard",4,393.54,"Booking","Si"
"RES04604","CAM01876",287,56,"Standard",14,3183.89,"Expedia","Si"
"RES04605","CAM02424",610,26,"Standard",13,1779.27,"Expedia","No"
"RES04606","CAM08688",456,73,"Standard",13,2187.42,"Call Center","No"
"RES04607","CAM05340",393,54,"Junior Suite",10,3834.93,"Web","Si"
"RES04608","CAM04774",633,71,"Junior Suite",5,3218.33,"Booking","Si"
"RES04609","CAM08192",355,61,"Standard",5,536.76,"Web","No"
"RES04610","CAM06221",81,58,"Deluxe",11,4861.64,"App","No"
"RES04611","CAM08981",497,80,"Standard",10,2016.68,"Web","No"
"RES04612","CAM09442",559,81,"Deluxe",8,2527.29,"App","No"
"RES04613","CAM01377",369,35,"Standard",14,4487.03,"App","No"
"RES04614","CAM05400",589,41,"Junior Suite",8,278.25,"Expedia","No"
"RES04615","CAM08761",135,98,"Deluxe",3,4206.46,"App","Si"
"RES04616","CAM07650",194,17,"Standard",10,2795.53,"Web","Si"
"RES04617","CAM01558",132,91,"Deluxe",3,3933.91,"App","Si"
"RES04618","CAM09684",632,53,"Junior Suite",8,878.91,"Web","No"
"RES04619","CAM07436",345,80,"Standard",2,1149.54,"Call Center","No"
"RES04620","CAM05187",289,41,"Standard",7,3593.53,"Web","No"
"RES04621","CAM05350",90,73,"Junior Suite",5,2334.64,"Booking","No"
"RES04622","CAM08844",478,101,"Standard",9,2378.88,"Expedia","No"
"RES04623","CAM02011",347,6,"Standard",10,3728.1,"App","No"
"RES04624","CAM01177",277,1,"Deluxe",11,1232.21,"Expedia","Si"
"RES04625","CAM00813",306,52,"Deluxe",4,1229.41,"Booking","Si"
"RES04626","CAM04579",270,104,"Standard",5,3642.86,"Expedia","No"
"RES04627","CAM09491",232,104,"Standard",11,2252.42,"Web","No"
"RES04628","CAM01767",207,45,"Standard",8,265.75,"Booking","No"
"RES04629","CAM01122",182,6,"Deluxe",13,2286.85,"Web","No"
"RES04630","CAM03142",272,49,"Standard",9,1766.15,"Agencia","No"
"RES04631","CAM07814",251,76,"Standard",11,4311.13,"Expedia","No"
"RES04632","CAM07041",17,6,"Standard",6,4383.89,"App","No"
"RES04633","CAM02979",454,1,"Suite Presidencial",10,1710.47,"Call Center","No"
"RES04634","CAM08102",396,57,"Standard",14,2796.47,"Booking","Si"
"RES04635","CAM03991",384,59,"Standard",9,3804.4,"Expedia","No"
"RES04636","CAM09214",7,4,"Standard",4,4220.78,"Booking","Si"
"RES04637","CAM06400",627,24,"Standard",9,2200.51,"Web","No"
"RES04638","CAM04907",491,17,"Standard",13,770.47,"App","No"
"RES04639","CAM07801",143,6,"Deluxe",7,3665.5,"Agencia","Si"
"RES04640","CAM03866",387,39,"Standard",4,2940.66,"App","No"
"RES04641","CAM04351",217,33,"Junior Suite",9,3332.11,"Agencia","No"
